,Portfolio Returns,Portfolio Standard Deviation,Sharpe Ratio,Balanced Weights
2057,0.10419532044320054,0.2304682426384773,0.45210272465454576,"[0.16381021 0.05911616 0.18926574 0.17594606 0.09481225 0.0759993
 0.03798079 0.09736771 0.10570178]"
2058,0.02228995774855694,0.15624435256391844,0.14266088586746378,"[0.13373708 0.13936864 0.02566164 0.0172264  0.16695778 0.02755044
 0.15794999 0.1878143  0.14373374]"
2059,0.20268927583649607,0.15172279532196217,1.33591841230173,"[0.01681415 0.08980176 0.19069844 0.07149476 0.12270662 0.16291906
 0.07269052 0.11346332 0.15941136]"
2060,0.21789688136050336,0.153276526622461,1.4215932873871175,"[0.00898857 0.16327947 0.1325532  0.12619313 0.01926658 0.18535436
 0.15028478 0.06060413 0.15347578]"
2061,0.07681510668708873,0.16271128121963938,0.47209453524859274,"[0.11907888 0.03439435 0.05430174 0.17346279 0.13904961 0.17498251
 0.11192642 0.03352774 0.15927597]"
2062,0.09893012924324938,0.18542270708035805,0.533538371869284,"[0.15047962 0.037133   0.1978313  0.01471392 0.11020366 0.18484385
 0.09057934 0.07362834 0.14058696]"
2063,0.17895291795494847,0.1525138189370432,1.1733554323285236,"[0.00055239 0.19184156 0.08573132 0.10760917 0.09416391 0.05977403
 0.11291875 0.21263182 0.13477704]"
2064,0.0744876598337006,0.1522367894708564,0.4892881680742501,"[0.11668156 0.05485468 0.05339323 0.06472205 0.06556051 0.18890775
 0.14433215 0.1708046  0.14074347]"
2065,0.09404516069538565,0.22891910657638317,0.4108226792506973,"[0.18926215 0.09271768 0.17477014 0.1309888  0.03092895 0.16966969
 0.06644559 0.01887436 0.12634264]"
2066,0.15463193311928852,0.1741216582951907,0.8880683461969965,"[0.07484542 0.04285326 0.1226635  0.17661528 0.03042626 0.12760365
 0.17363713 0.15148144 0.09987407]"
2067,0.2452406755580882,0.18906232930884168,1.297141934380152,"[0.02999677 0.04181628 0.2836292  0.04649881 0.0031663  0.2193651
 0.01846115 0.22587726 0.13118913]"
2068,0.07957281663445222,0.1856971563280502,0.42850853619901375,"[0.13000517 0.00932407 0.07121455 0.17789757 0.12299477 0.17208696
 0.08012401 0.17438353 0.06196937]"
2069,0.22013200971641433,0.17053520327545946,1.2908303123833202,"[0.005869   0.14569775 0.18602814 0.11486262 0.13540235 0.03475402
 0.19838307 0.17370426 0.0052988 ]"
2070,0.0535400622789901,0.18484901428649356,0.2896421302848253,"[0.15375453 0.08684832 0.14705557 0.02076852 0.1889571  0.01639715
 0.11512839 0.143414   0.12767641]"
2071,0.08208336097081591,0.19080125064249334,0.43020347452866814,"[0.15315356 0.01121174 0.13698607 0.11442985 0.10741099 0.14058768
 0.13666283 0.1107531  0.08880419]"
2072,0.04100555156395263,0.19849897728178262,0.2065781503032255,"[0.16059925 0.0779083  0.04698148 0.21920373 0.2155866  0.06080949
 0.13982583 0.01160294 0.06748237]"
2073,0.11028163240967617,0.18486586377688582,0.5965494664973671,"[0.13206664 0.04680231 0.16385044 0.11206957 0.09278173 0.16239815
 0.0625037  0.04881609 0.17871138]"
2074,0.0808821624065862,0.24680878727378577,0.32771184243478074,"[0.21618449 0.00695404 0.23647087 0.08381497 0.01373872 0.06119758
 0.19997058 0.08624581 0.09542294]"
2075,0.07757986911247998,0.19455547288648806,0.3987544938288288,"[0.14183404 0.14206379 0.05850239 0.13554919 0.10290097 0.14068298
 0.10243147 0.16986894 0.00616623]"
2076,0.07476475839135377,0.20183392193568683,0.37042711985340654,"[0.16348711 0.19392277 0.12974242 0.03973607 0.01711541 0.01421637
 0.17971306 0.0859464  0.1761204 ]"
2077,0.14417692601490992,0.14396298828590415,1.001486060629562,"[0.06110972 0.07758974 0.1371638  0.0835713  0.15018065 0.14177051
 0.13574655 0.06781888 0.14504884]"
2078,0.038873592098847,0.17941692647192417,0.2166662469548551,"[0.14946683 0.13432016 0.0374378  0.0289124  0.03667133 0.15317198
 0.01654044 0.25911745 0.18436162]"
2079,0.12698226901583756,0.1783228087787039,0.7120921315983799,"[0.09194825 0.07331649 0.1595377  0.13725003 0.16654838 0.05903687
 0.06463496 0.11361635 0.13411096]"
2080,7.605022494130368e-05,0.16387827660292792,0.0004640653204180995,"[0.15491583 0.02760029 0.0245493  0.06216635 0.19859571 0.08194192
 0.11341014 0.18328431 0.15353613]"
2081,0.07669244577064728,0.16194926737128537,0.47355846071734276,"[0.11400183 0.15052912 0.01807595 0.0920506  0.11720621 0.18338313
 0.13857119 0.1663653  0.01981665]"
2082,0.17413353485268449,0.16688507440303352,1.0434338449713345,"[0.00514006 0.09879749 0.06451414 0.23892214 0.05642718 0.01623241
 0.15665989 0.1729979  0.1903088 ]"
2083,0.11472684314207605,0.14274793433689006,0.8037022999668544,"[0.06664296 0.14833009 0.02211317 0.11842891 0.08162004 0.16641125
 0.15561021 0.12790265 0.11294072]"
2084,0.027041263525551276,0.2457741395431889,0.11002485280107926,"[0.20419989 0.03784965 0.13255714 0.13705128 0.16743046 0.00969339
 0.02384711 0.26302756 0.02434351]"
2085,0.20311352240479502,0.22677858854262084,0.8956468232300591,"[0.06097156 0.11124205 0.13872492 0.37847528 0.00845061 0.06267993
 0.07936804 0.00234315 0.15774445]"
2086,0.1671612227278824,0.161114445598732,1.0375309433407998,"[0.0508935  0.07912451 0.12793393 0.14013419 0.04917072 0.11594424
 0.15756529 0.15056344 0.12867018]"
2087,0.03730934783645019,0.1715993965497791,0.21742120652287467,"[0.14873475 0.13951694 0.04863725 0.02300126 0.10173805 0.16338593
 0.00631835 0.17580192 0.19286555]"
2088,-0.015232703055903532,0.17735447154305214,-0.08588846350121965,"[0.17779771 0.00911687 0.02613826 0.06760406 0.18892223 0.03841413
 0.20123014 0.17792429 0.11285231]"
2089,0.13022095299229566,0.18507413565322284,0.7036150812358422,"[0.11925251 0.13044377 0.17570939 0.02380876 0.00493153 0.12926708
 0.1017312  0.1686641  0.14619166]"
2090,0.10953711409023159,0.15391489013736034,0.7116732760064728,"[0.09556214 0.07454472 0.11208835 0.03791833 0.0358739  0.11964417
 0.16256264 0.191875   0.16993076]"
2091,-0.029177027933186633,0.32182379929826344,-0.09066149861137406,"[0.33276113 0.0294032  0.19241304 0.08251715 0.00804661 0.01626593
 0.10383183 0.15017373 0.08458736]"
2092,0.06427209623267248,0.22613596962310442,0.28421881021313544,"[0.19634212 0.07088074 0.1796854  0.02365921 0.01006261 0.13523772
 0.01181746 0.21152403 0.16079071]"
2093,0.059643656500142556,0.17416877952770976,0.3424474619497085,"[0.1532775  0.04246804 0.068225   0.12847623 0.10860069 0.20478589
 0.12539017 0.01163947 0.157137  ]"
2094,0.026134449630718162,0.20125501337379414,0.12985738438315686,"[0.17462323 0.06597032 0.02721929 0.16032295 0.14848036 0.17203129
 0.03394633 0.15057065 0.0668356 ]"
2095,0.025336811148318365,0.17001711290000593,0.14902506410175304,"[0.15772836 0.03843722 0.07363845 0.02329591 0.31423283 0.23181233
 0.0492169  0.10519792 0.00644009]"
2096,0.14286805254249038,0.20535216756153976,0.6957221549642314,"[0.09637486 0.02090762 0.19482602 0.1799004  0.17474284 0.07210438
 0.01097323 0.18858865 0.061582  ]"
2097,0.09698535388480636,0.18171294083251144,0.5337283819219004,"[0.12159879 0.14905871 0.07848112 0.1396031  0.03234685 0.06194799
 0.17070857 0.09400121 0.15225366]"
2098,0.057800307709138216,0.20859119763944656,0.27709849870581327,"[0.17567682 0.16871788 0.11935278 0.03017602 0.07186212 0.0305192
 0.16491521 0.18426278 0.05451719]"
2099,0.08914811536573755,0.17275889731165103,0.5160261888272965,"[0.11953484 0.14912114 0.05919205 0.10902232 0.16169831 0.21933651
 0.04620998 0.10272067 0.03316419]"
2100,0.16958206017916833,0.1303078624097241,1.3013954572131283,"[0.02230553 0.0117861  0.16890079 0.0323138  0.2573105  0.13028424
 0.2664076  0.11000995 0.0006815 ]"
2101,0.07153982603180696,0.16240980897089755,0.44048956454733773,"[0.13713284 0.0443592  0.11608399 0.03694756 0.20104088 0.25150699
 0.04523679 0.0409435  0.12674824]"
2102,0.12173874253640564,0.18971277718850926,0.64170028155478,"[0.1214803  0.1020937  0.15673356 0.11605802 0.05176754 0.0795527
 0.12568303 0.10006268 0.14656848]"
2103,0.008396872272122753,0.175858751287198,0.04774782153666993,"[0.16431736 0.16225447 0.00128599 0.05151032 0.10912498 0.09733506
 0.09976022 0.14346037 0.17095123]"
2104,0.04836011655986381,0.27486734078677805,0.17593984218509992,"[0.23129852 0.08606752 0.12211193 0.24078916 0.02937623 0.08970241
 0.02167371 0.09906242 0.07991809]"
2105,0.01183259725017286,0.22179432063871143,0.05334941497193426,"[0.20669537 0.19971127 0.06548001 0.10529891 0.20784524 0.04658095
 0.11385517 0.00501512 0.04951798]"
2106,0.1971731628675177,0.1563947559962844,1.2607402442074342,"[0.02836479 0.16302192 0.18592352 0.04725557 0.22870642 0.19249631
 0.08095953 0.06040612 0.01286583]"
2107,0.05309149682814625,0.15759817804584464,0.33687887440362513,"[0.14219777 0.10228472 0.06675849 0.02466877 0.15647844 0.16243892
 0.19351747 0.06029847 0.09135696]"
2108,-0.004257983623264197,0.21334028510376055,-0.01995864785309196,"[0.21904402 0.02173915 0.02344588 0.15811324 0.13624198 0.20654463
 0.12873728 0.03934154 0.06679228]"
2109,0.15642915529882095,0.17734291137191552,0.8820716547884162,"[0.07778624 0.1444551  0.16664156 0.11090426 0.05635204 0.06325891
 0.09309064 0.09911901 0.18839225]"
2110,0.11851154947165117,0.18362183318714695,0.6454109917902,"[0.12614064 0.12026971 0.15933521 0.04327695 0.08292938 0.10913952
 0.18674307 0.14607461 0.02609091]"
2111,0.12430375503277588,0.17419365250531216,0.71359520421667,"[0.0980458  0.11667055 0.14983937 0.11104118 0.16470334 0.07205527
 0.10681907 0.07597446 0.10485096]"
2112,0.12972181016003276,0.20493112838152946,0.6330019806387044,"[0.11734358 0.17342262 0.19807532 0.06666079 0.10934322 0.02301105
 0.03416477 0.16716496 0.11081368]"
2113,0.07040390054158883,0.21568519368391298,0.32641972005165026,"[0.16567712 0.12006033 0.13552077 0.1560525  0.16477129 0.01951386
 0.08686738 0.05485008 0.09668666]"
2114,0.06924336485777009,0.2255304624353085,0.30702444410422813,"[0.15795479 0.26317668 0.05818737 0.19411814 0.07078855 0.01658709
 0.0198346  0.06632645 0.15302633]"
2115,0.03327591294309812,0.20493103341403582,0.162376153522188,"[0.16887344 0.18162679 0.03046322 0.13143472 0.03735555 0.0092783
 0.12145896 0.14411067 0.17539835]"
2116,0.08172124126946134,0.24093107099220007,0.33918929979814433,"[0.17586523 0.24470463 0.0631278  0.23442784 0.06257732 0.09874502
 0.06227782 0.02352551 0.03474883]"
2117,0.13208279081200056,0.1591912637234256,0.8297113027601657,"[0.09259278 0.02943903 0.18919917 0.0139415  0.21876683 0.2357113
 0.05366846 0.10916888 0.05751204]"
2118,0.10680056658233492,0.18823040516414358,0.5673927466139227,"[0.12363729 0.2075991  0.12698792 0.05253634 0.06921371 0.01401483
 0.19478532 0.14618632 0.06503917]"
2119,0.07620226150999203,0.2074380744619778,0.36734944492535515,"[0.15456859 0.02965276 0.1146178  0.17518339 0.1312831  0.0796711
 0.12821029 0.1550171  0.03179587]"
2120,0.11835244101682732,0.1613715837316568,0.7334156254773728,"[0.0889697  0.14301734 0.14514925 0.04195048 0.15976448 0.06631084
 0.09813955 0.12421664 0.13248173]"
2121,0.09281680442526402,0.1585193807172375,0.585523385249833,"[0.0953593  0.17584653 0.04895961 0.12041244 0.15121999 0.11310562
 0.09287916 0.07207094 0.13014639]"
2122,0.07417871779235487,0.14012709408924262,0.5293674165904898,"[0.10340541 0.03666327 0.03235284 0.09623937 0.08567765 0.16697324
 0.20816122 0.11104979 0.15947722]"
2123,0.16993667726333572,0.17426363610142362,0.9751700415824587,"[0.07794021 0.14938199 0.22358938 0.01992109 0.17926235 0.09023701
 0.16456033 0.08564396 0.00946366]"
2124,0.13009126678899968,0.23947144975449805,0.5432433257591541,"[0.16360483 0.20367016 0.15310565 0.18616566 0.00432409 0.08954543
 0.15581998 0.03969296 0.00407125]"
2125,0.10385175397735544,0.12568832298344218,0.8262641390404785,"[0.02639444 0.13465106 0.00101561 0.03389513 0.23502601 0.24208112
 0.00777941 0.22156018 0.09759704]"
2126,0.12582655730119924,0.17295191025161663,0.7275233740878737,"[0.10877083 0.04794893 0.14910013 0.12181944 0.14784081 0.1829945
 0.10802912 0.06145139 0.07204485]"
2127,0.1500029473450242,0.1890643864013443,0.793396102778443,"[0.09746879 0.1871913  0.21944025 0.00185904 0.09978786 0.05952326
 0.0516266  0.15612465 0.12697824]"
2128,0.11946204163483909,0.1595557220214392,0.7487167499940065,"[0.06993363 0.04830243 0.02859561 0.21823035 0.05142488 0.1749952
 0.11753964 0.12672522 0.16425303]"
2129,0.11450256200701539,0.137085343768609,0.8352647982579972,"[0.06900582 0.04609332 0.11692539 0.06773344 0.18242752 0.13063789
 0.10711918 0.10436527 0.17569216]"
2130,0.10821676562321612,0.23993529086235366,0.4510247960367699,"[0.1976672  0.17884256 0.19862302 0.05532778 0.00298743 0.17378158
 0.11090947 0.0559918  0.02586915]"
2131,0.21926801931766712,0.19440371865867404,1.1279003345746117,"[0.04695222 0.17422219 0.19429835 0.19566175 0.00878    0.03461699
 0.19724204 0.01616884 0.13205761]"
2132,0.13959341405246836,0.1622310884016817,0.8604603188436805,"[0.05142618 0.11490199 0.03785765 0.19204923 0.09499005 0.09848218
 0.21179763 0.18754793 0.01094718]"
2133,0.07355865171562803,0.21792601870440215,0.33753955655659457,"[0.16168455 0.16522538 0.10062312 0.1640036  0.10401022 0.07931872
 0.00924621 0.09795335 0.11793486]"
2134,0.07910487776872506,0.247716008021241,0.319336963325931,"[0.20719237 0.18786478 0.20936099 0.01627304 0.00115717 0.00588899
 0.14027767 0.1382329  0.09375208]"
2135,-0.03758111652245403,0.2349609279641808,-0.15994623807488187,"[0.25103931 0.02992137 0.08686021 0.07084068 0.24300552 0.06930255
 0.12700726 0.09416091 0.02786219]"
2136,0.09005396036774325,0.19900483745769093,0.4525214638909922,"[0.1430391  0.16337087 0.08948955 0.1664987  0.13656221 0.1686728
 0.01399859 0.02032134 0.09804684]"
2137,0.16097334058470938,0.1633514663661909,0.9854416624816187,"[0.06310492 0.1150407  0.15050487 0.08058257 0.14384343 0.14177362
 0.13192201 0.16302673 0.01020116]"
2138,0.18358199772696845,0.13965693124315667,1.3145212063075755,"[0.03048186 0.17111632 0.14293777 0.01525965 0.11005545 0.12086221
 0.28093933 0.09450998 0.03383742]"
2139,0.10192180544228627,0.1892984422003922,0.5384186169603624,"[0.12555818 0.16587685 0.10702126 0.09555229 0.02238061 0.0516667
 0.1412105  0.16027037 0.13046324]"
2140,0.055028583675378946,0.16645619236908835,0.33058898495865147,"[0.1227816  0.04434782 0.01158408 0.16233961 0.0733643  0.11538608
 0.14395752 0.16049466 0.16574434]"
2141,0.15314873511538324,0.143432566391766,1.0677403254228812,"[0.02663976 0.15355332 0.07195824 0.13766205 0.24418285 0.14289859
 0.12023141 0.08224412 0.02062965]"
2142,0.057754832825549496,0.15051809450994766,0.3837069092163701,"[0.1143172  0.11511141 0.01336054 0.05709634 0.13820119 0.18551192
 0.11594803 0.18581519 0.07463817]"
2143,0.12002021398076769,0.17192570148655587,0.6980934958706738,"[0.10789989 0.09978926 0.08653659 0.1642381  0.02214982 0.1803569
 0.12395463 0.03618188 0.17889295]"
2144,0.17450937417378778,0.1732266750079781,1.0074047439041973,"[0.06477942 0.03485478 0.19179166 0.10055814 0.11520003 0.13037095
 0.1538967  0.19165318 0.01689515]"
2145,0.19309763729586102,0.1707791759527272,1.1306860817112252,"[0.00956614 0.1562094  0.16791296 0.13849111 0.22444131 0.04640828
 0.01612616 0.14346535 0.09737928]"
2146,0.08402054761028013,0.16370842932309215,0.5132328735770754,"[0.10374315 0.11577621 0.03122573 0.1017178  0.00701183 0.13971399
 0.09354982 0.22371786 0.18354362]"
2147,0.04665113125106744,0.21701035865179916,0.2149719098244561,"[0.2011242  0.04071629 0.14496065 0.07848296 0.07735541 0.17277843
 0.01742957 0.09693703 0.17021545]"
2148,0.119498403660662,0.12638206735020305,0.9455329079997836,"[0.04879518 0.05099639 0.10270863 0.00055458 0.19078323 0.23275714
 0.02782077 0.17471346 0.17087063]"
2149,0.10208156659531813,0.19982197950243608,0.5108625530059551,"[0.13805454 0.09343429 0.1351296  0.13963293 0.11158336 0.13447389
 0.04341466 0.11981027 0.08446646]"
2150,0.1318021394880328,0.1504503604111891,0.8760506729781857,"[0.05424476 0.0972897  0.04769499 0.16220308 0.1591657  0.15759575
 0.15647082 0.14796228 0.01737292]"
2151,0.09624188189916008,0.12710298947938523,0.7571960525347794,"[0.03569683 0.23821475 0.0138592  0.07090564 0.23285062 0.01448599
 0.1343422  0.05509763 0.20454714]"
2152,0.1873397636595352,0.1432405584818056,1.3078681460414094,"[0.01271402 0.05705662 0.14070604 0.11195318 0.18860012 0.14370006
 0.1871322  0.13300447 0.02513329]"
2153,0.13266755173341443,0.13601011404249702,0.9754241636174338,"[0.05078553 0.03416423 0.14245394 0.08253436 0.18671657 0.03436579
 0.21345048 0.06723036 0.18829873]"
2154,0.1953098225730847,0.1642335367323416,1.1892200975455425,"[0.03746044 0.21292125 0.15001486 0.05066117 0.06842476 0.18572205
 0.07854889 0.15295758 0.06328901]"
2155,0.18725286932823335,0.1564296028569053,1.1970424133820998,"[0.02138915 0.15930655 0.14691221 0.12776902 0.16914845 0.08879752
 0.10262147 0.06820484 0.1158508 ]"
2156,0.13756253931778745,0.14637226158780584,0.9398128977823191,"[0.03015779 0.15231018 0.02932654 0.20511548 0.20108237 0.11813079
 0.09704599 0.04356177 0.1232691 ]"
2157,0.08112829381147392,0.18493567317814957,0.43868385378153935,"[0.14818027 0.08987018 0.14673438 0.07598792 0.1591357  0.06055941
 0.19545196 0.03359777 0.09048241]"
2158,0.07607047796308879,0.24457453365379891,0.311031883927737,"[0.20434411 0.14857075 0.15426858 0.15043015 0.0169727  0.07798686
 0.09672222 0.02027147 0.13043316]"
2159,0.15317810714411084,0.17157081160159815,0.8927981730354186,"[0.07901555 0.00512446 0.17555141 0.16849763 0.22471233 0.16335163
 0.111531   0.03670117 0.03551482]"
2160,0.15497692884105424,0.13790962989257533,1.1237571224125065,"[0.00914202 0.13125904 0.08863146 0.14238814 0.16248121 0.0006757
 0.16783877 0.06816889 0.22941477]"
2161,-0.09696908564536227,0.23715786677294323,-0.4088799033523152,"[0.28406576 0.04389838 0.00473851 0.05020719 0.14989108 0.11635537
 0.11463602 0.00040562 0.23580208]"
2162,0.08704537516325245,0.24069727493876103,0.36163839073541154,"[0.19102265 0.11744136 0.17910417 0.13136933 0.02548353 0.07921404
 0.04866745 0.09611799 0.13157949]"
2163,0.18102784195027682,0.1325930184056779,1.3652893955276673,"[0.0135785  0.16495247 0.11109279 0.07610614 0.12064127 0.15706671
 0.16464175 0.01608602 0.17583434]"
2164,0.1211106676837031,0.15018761438225686,0.8063958415069618,"[0.07915921 0.0670596  0.1443893  0.04248593 0.15669766 0.12425621
 0.08577949 0.15242015 0.14775245]"
2165,0.1435943736284679,0.17483661663317335,0.8213060650203775,"[0.07409559 0.21568598 0.1222695  0.05963244 0.07736005 0.08985536
 0.06392047 0.20735189 0.08982872]"
2166,0.08522408641742575,0.16482191076268327,0.5170677006659301,"[0.09879905 0.16097444 0.02849244 0.18383494 0.24174981 0.07951823
 0.17625663 0.01493634 0.01543813]"
2167,0.11394142438400517,0.14553317798852347,0.7829240449417687,"[0.06701965 0.04555264 0.00306642 0.19267009 0.10075538 0.2142328
 0.20835467 0.11833149 0.05001685]"
2168,0.16207687710313848,0.19313547059181585,0.839187522656993,"[0.11472301 0.1446456  0.22012136 0.04481005 0.03075149 0.09194917
 0.22313718 0.06894512 0.06091702]"
2169,0.11208481363684303,0.16979573361530392,0.6601156062659791,"[0.09299947 0.14420938 0.13834677 0.0645461  0.14288458 0.06810303
 0.01403428 0.151623   0.18325339]"
2170,0.08488834423664424,0.12995503899481411,0.6532131796754086,"[0.06851024 0.16614244 0.00531698 0.01655288 0.10869277 0.12772726
 0.18598991 0.22030163 0.1007659 ]"
2171,0.15055593375142098,0.18260999307930756,0.8244671127391945,"[0.05916217 0.24758157 0.07794177 0.20183113 0.20398707 0.06247641
 0.09201942 0.05461173 0.00038873]"
2172,0.19787281761227046,0.19312219115043017,1.0245990708449442,"[0.07031557 0.13015299 0.20003603 0.16750471 0.04003613 0.1472817
 0.05769102 0.04683695 0.14014491]"
2173,0.10632843632383565,0.17562474863139485,0.6054296854653449,"[0.11583906 0.09021202 0.08339313 0.14811381 0.07509501 0.14941635
 0.15610634 0.11005496 0.07176933]"
2174,0.20806985319828764,0.16759670907476193,1.2414912819408128,"[0.03491041 0.12481011 0.15454985 0.17011066 0.01888444 0.05729312
 0.32659433 0.02514742 0.08769965]"
2175,0.1404673708302992,0.1513722228685781,0.9279600191393996,"[0.05125032 0.14007408 0.02571564 0.15730904 0.02452064 0.16413514
 0.17512858 0.1573572  0.10450936]"
2176,0.08111566414624348,0.18199707276535576,0.44569763081202884,"[0.1428621  0.07303587 0.13077474 0.06452007 0.07832031 0.11488916
 0.09964883 0.13790154 0.15804737]"
2177,0.1162226611599698,0.12269981808036594,0.9472113567751688,"[0.04055112 0.10646768 0.00799471 0.0815895  0.10613564 0.09782776
 0.34955993 0.16175171 0.04812195]"
2178,0.10647435793569139,0.1310950128456082,0.8121922842411039,"[0.0679983  0.10071237 0.01843123 0.07792472 0.00118941 0.1907145
 0.18390614 0.14078526 0.21833808]"
2179,0.15269148781978223,0.1308846499944036,1.1666111177002882,"[0.01973348 0.12162059 0.07195066 0.08396126 0.17827632 0.19079117
 0.09783081 0.13604826 0.09978745]"
2180,0.10038117641438246,0.1601090541625844,0.6269550272431774,"[0.11269407 0.14270282 0.10906551 0.01880395 0.02738944 0.11775726
 0.15328791 0.12366343 0.1946356 ]"
2181,0.10862475531182764,0.20649230253723505,0.5260474796257368,"[0.13663725 0.06382353 0.13676822 0.20183305 0.08128063 0.04985231
 0.15902374 0.07774691 0.09303436]"
2182,0.08628244086701149,0.19492170014395796,0.4426517971230922,"[0.15176913 0.091011   0.12385742 0.11474466 0.18495    0.1916008
 0.07097544 0.06700394 0.00408761]"
2183,0.06178915999027522,0.16807463338807213,0.3676293010118221,"[0.13121161 0.12931952 0.07945669 0.02070289 0.1740531  0.13868684
 0.07668824 0.19255702 0.05732408]"
2184,0.13565799677144938,0.1618313360755964,0.8382677920182241,"[0.07089294 0.13462693 0.10618943 0.13297399 0.14864377 0.1361595
 0.05395243 0.09384521 0.12271581]"
2185,0.04092118545999006,0.1862487973911424,0.21971248154720266,"[0.17561621 0.12095835 0.08162481 0.04871327 0.10102444 0.17012441
 0.08656325 0.04719123 0.16818403]"
2186,0.09449946898383534,0.1562878104989551,0.6046502838714164,"[0.10092832 0.01100092 0.12006196 0.06121087 0.16809989 0.07983139
 0.21088202 0.20638145 0.04160319]"
2187,0.08663759627457518,0.18926892108913873,0.4577486666908829,"[0.11706041 0.23116021 0.08026647 0.04988941 0.0413915  0.02327636
 0.05691957 0.25951129 0.14052479]"
2188,0.20380425417433234,0.1691931407390037,1.2045657009743647,"[0.02311384 0.00405882 0.21726836 0.03794511 0.07632111 0.19659902
 0.0317151  0.30462866 0.10834998]"
2189,0.09936201933035413,0.185187145863737,0.5365492235809171,"[0.13463294 0.11242798 0.13035958 0.0785068  0.03765481 0.12931057
 0.08370097 0.12522574 0.16818061]"
2190,0.11043657338674889,0.2210195506950272,0.4996687987079219,"[0.17204844 0.10854604 0.21177417 0.05785509 0.00297659 0.07960275
 0.15680606 0.09649592 0.11389494]"
2191,0.254476324030386,0.17111230259180402,1.4871889406891483,"[0.0196056  0.02186013 0.2508532  0.12141171 0.07607592 0.20606082
 0.24452067 0.05882273 0.00078923]"
2192,0.04461277356677205,0.1864764449354637,0.23924079838722667,"[0.15378656 0.11963974 0.07094059 0.08184542 0.1610117  0.09571287
 0.06095477 0.16381298 0.09229538]"
2193,0.11582830566214157,0.20989400640198055,0.5518418922373222,"[0.14879076 0.14936154 0.15097755 0.13104806 0.03484835 0.13748501
 0.07119029 0.05704678 0.11925167]"
2194,0.005349824362155334,0.2182321256946036,0.024514375897350404,"[0.20236674 0.01902642 0.01197328 0.17063831 0.03770999 0.18445611
 0.04023572 0.20064256 0.13295088]"
2195,0.15110506252209094,0.21765875339433374,0.6942292012870851,"[0.12585615 0.24309781 0.16189545 0.1156394  0.0392866  0.14581865
 0.04080526 0.10233983 0.02526084]"
2196,0.07854373913988323,0.25364480705163783,0.30966034768412604,"[0.20271934 0.00466096 0.20991241 0.20233507 0.07154356 0.06829185
 0.00183651 0.04139757 0.19730273]"
2197,0.06545998214548492,0.16690307445581787,0.3922035729953753,"[0.12745459 0.1522892  0.03272329 0.12385432 0.11573772 0.10573919
 0.15678079 0.05442493 0.13099597]"
2198,0.01358218719332957,0.20728946372546786,0.06552280540084607,"[0.1839803  0.17949306 0.030573   0.123943   0.19509819 0.06688895
 0.06720552 0.09018955 0.06262844]"
2199,-0.0055650856112221736,0.2228742592435333,-0.024969620224923505,"[0.22102261 0.10802589 0.07089977 0.0955029  0.22638029 0.10467043
 0.07525126 0.06533101 0.03291582]"
2200,0.1481305632135293,0.1682112944366394,0.8806219802875724,"[0.03797801 0.22516588 0.08953549 0.13819884 0.10644905 0.00228458
 0.03533095 0.15998403 0.20507317]"
2201,-0.0255425753741459,0.2509674295141977,-0.10177645530971544,"[0.24435207 0.17444709 0.05104368 0.08436424 0.09044357 0.01221946
 0.04461192 0.19552544 0.10299254]"
2202,0.06415223972859119,0.17806019636280712,0.360283999675467,"[0.1457047  0.26312555 0.04631506 0.02906369 0.0507636  0.19732377
 0.02154376 0.02223104 0.22392883]"
2203,0.0928245654559982,0.17267526184420304,0.537567248861331,"[0.11794683 0.13301266 0.12006576 0.10161148 0.1727685  0.06340058
 0.11132679 0.03650404 0.14336337]"
2204,0.06356840572363837,0.13829084597752672,0.45967182624632075,"[0.10295117 0.14257223 0.03451787 0.0107361  0.14395422 0.17905139
 0.08312137 0.1318859  0.17120974]"
2205,0.18482671776896506,0.15571817890440987,1.1869308970176433,"[0.03150222 0.05164521 0.17468572 0.03370107 0.14414432 0.1994585
 0.10666118 0.25476222 0.00343956]"
2206,0.18406788261413098,0.1881530798062591,0.978287906866395,"[0.08019246 0.13609531 0.17747829 0.11353357 0.00424158 0.22580225
 0.0150531  0.1242215  0.12338195]"
2207,0.0979409900721666,0.2764719242918378,0.35425293299865845,"[0.21425131 0.21300347 0.22816561 0.08812671 0.02447507 0.00141386
 0.09253688 0.13601182 0.00201527]"
2208,0.13611628097713577,0.13006268023929035,1.046543718203469,"[0.02103928 0.13709402 0.03261365 0.09562901 0.16319341 0.16583048
 0.10661801 0.17029061 0.10769152]"
2209,0.18280562546192036,0.17097270073622056,1.0692094391370457,"[0.05213179 0.17406108 0.16707604 0.12242331 0.13449577 0.15008346
 0.0323174  0.0375428  0.12986836]"
2210,0.1920446896368148,0.18415235382028536,1.0428576428853666,"[0.05523247 0.15726209 0.15881969 0.14291438 0.00523565 0.14983888
 0.04266003 0.14135153 0.14668527]"
2211,0.19885843803544642,0.1753528518057842,1.1340473564450286,"[0.02996832 0.09811559 0.18731747 0.20091316 0.12589551 0.08403316
 0.02659911 0.00601039 0.2411473 ]"
2212,0.04063286439620177,0.1759363004472581,0.2309521360452991,"[0.15161258 0.02604597 0.08780341 0.07149189 0.10626076 0.02781687
 0.19610137 0.1739593  0.15890785]"
